,Sector,Data,Subsector,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050
0,Textile & Leather Industries,Total Utilities Sector,,,2017.0,2018.0,2019.0,2020.0,2025.0,2030.0,2035.0,2040.0,2045.0,2050.0
1,Textile & Leather Industries,Energy Intensity,Fossil,[PJ/a],814.5109431245501,819.7470122390208,797.1702303815695,762.195932325414,573.5380229599415,453.98653170434216,290.27505579190404,161.01455230473002,0.0,0.0
2,Textile & Leather Industries,Energy Intensity,Nuclear,[PJ/a],51.09071274298056,41.68466522678186,47.703383729301656,35.64794816414687,39.55434641103045,45.398653170434216,50.7981347635832,24.152182845709497,12.25080363911459,0.0
3,Textile & Leather Industries,Energy Intensity,Renewables,[PJ/a],35.887940964722816,43.59611231101512,44.89942404607631,45.72008639308855,389.83881571136607,665.0131235044184,1167.8836439253341,1527.9326513448461,1878.1072420895523,2036.7160250281654
4,Textile & Leather Industries,Carbon Intensity,Sector CO2 Intensity,[tCO2/PJ],256366.31002188174,263936.60974366067,290804.09182643035,260669.88923216818,140275.5529475428,90615.96621263129,42855.9600927406,19666.15043386455,-53.51907956789793,0.0
5,Textile & Leather Industries,Carbon Intensity,Electricity Carbon intensity ,[g CO2/kWh],971.2736657912145,1002.1670344116615,1108.2305557888048,999.2980780439356,526.8628235799381,336.24008423928314,157.4688214875916,73.22590952142438,0.0,0.0
6,Textile & Leather Industries,Total Transport Sector,,,2017.0,2018.0,2019.0,2020.0,2025.0,2030.0,2035.0,2040.0,2045.0,2050.0
7,Textile & Leather Industries,Quantity of Service,Quantity: Passenger (domestic & international),[million p km/a],5943.302581755594,6762.750258175561,8170.218588640278,4760.603442340793,4827.471183165763,4590.877061369621,4149.7892513240695,3563.5652295961067,3060.154715455609,2627.858978068033
8,Textile & Leather Industries,Quantity of Service,Quantity: Freight (domestic  & international),[Mton km/a],119.15316770186328,135.58170807453413,163.79906832298133,95.44204968944098,97.16976537091041,93.58014876252494,84.58904263408407,72.63948911127594,62.378000909317294,53.566111835976294
9,Textile & Leather Industries,Energy Intensity,Energy Intensity,[MJ/pkm],5.81,5.81,5.81,5.81,4.833919999999999,4.50856,4.39236,4.27616,4.229679999999999,4.183199999999999
10,Textile & Leather Industries,Energy Intensity,Energy Intensity,[MJ/tkm],32.2,32.2,32.2,32.2,29.119999999999997,27.16,26.46,25.759999999999998,25.48,25.2
11,Textile & Leather Industries,Carbon Intensity,Emission Intensity,[g CO2/pkm],425.87299999999993,425.87299999999993,425.87299999999993,416.5894537783325,347.2398092799999,280.9058308,199.61519256000003,125.37701119999997,62.0071088,0.0
12,Textile & Leather Industries,Carbon Intensity,Emission Intensity,[gCO2/tkm],2360.26,2360.26,2360.26,2308.8090209401566,2091.80608,1692.2038,1202.50116,755.2831999999999,373.53679999999986,0.0
13,Textile & Leather Industries,Quantity of Service,Quantity: Passenger,[million p km/a],288.685962962963,278.99355555555553,286.6162962962963,259.46381481481484,264.6947717107024,278.1968652768734,286.6435248167872,301.2652253785321,316.63277961847876,332.7842335701196
14,Textile & Leather Industries,Quantity of Service,Quantity: Freight ,[Mton km/a],54503.04157894737,52673.14421052631,54112.294736842094,48985.98789473684,52031.75152735991,54685.89377956129,56066.7811259267,57482.537608216604,58934.0437158086,60422.20217154042
15,Textile & Leather Industries,Energy Intensity,Energy Intensity,[MJ/pkm],0.056,0.056,0.056,0.056,0.0548856,0.054336744,0.05379337656,0.053255442794400004,0.05272288836645601,0.052195659482791444
16,Textile & Leather Industries,Energy Intensity,Energy Intensity,[MJ/tkm],0.19,0.19,0.19,0.19,0.18560000000000001,0.1824,0.17920000000000003,0.17600000000000002,0.1736,0.17120000000000002
17,Textile & Leather Industries,Carbon Intensity,Emission Intensity,[g CO2/pkm],4.5527999999999995,4.5527999999999995,4.5527999999999995,4.5527999999999995,4.36403089584,3.423622397579999,2.9520460221714,0.6494501248777076,0.1285911247257845,0.0
18,Textile & Leather Industries,Carbon Intensity,Emission Intensity,[g CO2/tkm],15.447,15.447,15.447,15.447,14.75731584,11.492567999999999,9.834048000000003,2.1463199999999993,0.4234103999999963,0.0
19,Textile & Leather Industries,Quantity of Service,Quantity: Passenger,[million person km/a],203417.12719999996,199510.72960000002,186993.55080000003,160992.9244,171832.40090763516,147558.32937710985,130013.00853347561,117521.46226794446,106230.09381434147,96023.59104479828
20,Textile & Leather Industries,Quantity of Service,Quantity: Freight,[Mton km/a],144815.23056478405,142034.21661129573,133123.0784053157,114612.90299003327,144451.14163431939,137371.59839093336,130639.02320863646,124236.41120006843,106686.03352835531,91614.92705776972
21,Textile & Leather Industries,Energy Intensity,Road-Passenger: Energy Intensity,[MJ/pkm],2.499531349582446,2.499515748388101,2.499410438214964,2.4999880206455023,1.820417872,1.643406024,0.887924988,0.6128504520000001,0.4711850000000001,0.44403200000000004
22,Textile & Leather Industries,Energy Intensity,Road Freight: Energy Intensity,[MJ/tkm],1.3358194933351708,1.3358135873730974,1.3357724388471264,1.336,1.1749504,1.1082965500000002,0.8142316499999999,0.71008,0.602156,0.575476
23,Textile & Leather Industries,Carbon Intensity,Road Passenger: Emission Intensity,[g CO2/pkm],172.4280555351062,172.42568339518067,172.40939015828684,172.49917342453966,123.80268916799999,109.807705656,38.750813171999994,13.675520688000006,1.1247000000000078,0.0
24,Textile & Leather Industries,Carbon Intensity,Road Freight: Emission Intensity,[g CO2/tkm],92.15037763785281,92.14927765104483,92.14161389849866,92.18400000000001,78.72489449999999,73.20449430000001,34.53365474999999,20.18746800000001,4.436258399999993,0.0
