,Sector,Data,Subsector,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050
69,Total Materials / Cement,Energy Intensity,Product Energy Intensity (thermal + electricity),[GJ/ton cement],5.1647986641538175,5.408324047557528,5.584290144256382,5.486766845785368,4.324,3.8131999999999997,3.306,2.3644853283118397,2.3316,2.290970279811333
70,Total Materials / Cement,Carbon Intensity,specific ENERGY RELATED CO2 emissions per ton of Clinker,[tCO2/ton clinker],0.3097561278507606,0.3220844805500884,0.328644359827311,0.32244106891971064,0.22563773016622396,0.16741105732960918,0.08955233375194284,0.022315792782396655,0.00745748176246986,0.0
71,Total Materials / Cement,Carbon Intensity,specific ENERGY RELATED CO2 emissions per ton of Cement,[tCO2/ton cement],0.3282549866237973,0.3382280440214108,0.3445267298740107,0.33814799330820183,0.2385600403512166,0.17753087857824987,0.09621379238399727,0.026835980202481957,0.009635339905889608,1.1423628979768954e-18
72,Total Materials / Cement,Carbon Intensity,specific CO2 emissions per ton of Cement (including process emissions),[tCO2/ton cement],0.6682549866237973,0.6782280440214108,0.6845267298740108,0.6781479933082019,0.5785600403512167,0.49753087857824985,0.39621379238399723,0.30683598020248193,0.26963533990588956,0.24
73,Water Utilities,Market Development,Water withdrawal - total,[billion m3],26.436,27.0443625,27.652724999999997,28.261087499999995,28.869673857627948,28.869673857627948,26.93171207706795,26.012075473557736,25.123841681725278,24.265938390423432
74,Water Utilities,Market Development,- of which is Saltwater,[billion m3],0.026436,0.0270443625,0.027652724999999996,0.028261087499999997,0.02886967385762795,0.14434836928813974,0.2693171207706795,0.3251509434194717,0.3768576252258792,0.42465392183241013
75,Water Utilities,Market Development,Agricultural water,[billion m3],3.1127645059956,3.184397476065911,3.256030446136222,3.327663416206533,3.3993227448817276,3.3993227448817276,3.171133206203289,3.0628485875839466,2.9582615615496763,2.857245866484569
76,Water Utilities,Market Development,Municipal water,[billion m3],5.174608518041784,5.293689989314185,5.412771460586585,5.531852931858986,5.650978221242616,5.650978221242616,5.271639685256642,5.0916291162588,4.917765364358785,4.749838534322977
77,Water Utilities,Market Development,Industrial water,[billion m3],18.14862697633272,18.566275034998522,18.983923093664327,19.40157115233013,19.81937289190778,19.81937289190778,18.488939185985064,17.85759777007916,17.24781475616855,16.65885398995561
78,Water Utilities,Energy Intensity,Water pumping & Distribution,[kWh/m3],0.18494055482166447,0.18494055482166447,0.18494055482166447,0.18494055482166447,0.18264032781021147,0.18036871023117487,0.17812534625027432,0.17590988445897388,0.17372197781943619,0.171561283610161
79,Water Utilities,Energy Intensity,Desalination,[kWh/m3],4.5,4.5,4.5,4.5,4.444030547753466,4.38875722430355,4.33417137143971,4.280264438639246,4.227027981727922,4.174453661557235
80,Water Utilities,Energy Intensity,Wastewater Treatment,[kWh/m3],0.057,0.057,0.057,0.057,0.05629105360487725,0.055590924841178314,0.054899504038236326,0.054216682889430455,0.05354235443522037,0.05287641304639169
81,Water Utilities,Energy Intensity,Average Electricity Intensity (across all processes),[kWh/m3],0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142
82,Water Utilities,Energy Intensity,Average Heat Intensity (across all processes),[MJ/m3],26.436,27.0443625,27.652724999999997,28.261087499999995,28.869673857627948,28.869673857627948,26.93171207706795,26.012075473557736,25.123841681725278,24.265938390423432
83,Water Utilities,Carbon Intensity,Water Utilities: Total Emission Intensity (Process Heat & Electricity),[kg CO2/m3],0.020262154970116325,0.015801462338271424,0.01558375971030427,0.015445697484302735,0.014304484982895065,0.007413190860080129,0.004439341738402441,0.0011552063785340136,0.000379501280633416,0.0
84,Water Utilities,Carbon Intensity,Water Utilities: Emission Intensity - Heat per cubic metre,[kg CO2/m3],0.00398718563106495,0.003815293150917127,0.003644329114692425,0.0035062668887018726,0.0024248896449180213,0.0021088296304699293,0.0011253133904047113,0.0007108702661916241,0.000351821061288502,0.0
85,Water Utilities,Carbon Intensity,Water Utilities: Emission Intensity - Electricity,[kg CO2/m3],0.016274969339051374,0.011986169187354297,0.011939430595611844,0.011939430595600861,0.011879595337977044,0.005304361229610199,0.00331402834799773,0.00044433611234238944,2.768021934491399e-05,0.0
86,"Agriculture, Food & Tobacco",Market Development,Agriculture - Economic Value,[bn $],31.29619493726848,31.879889650501163,32.46742703124052,29.917027509298215,34.0951478689947,36.3034292260769,38.72530770529448,41.30875481571686,44.0645491421547,47.004188331588445
87,"Agriculture, Food & Tobacco",Market Development,Forestry Industry - Economic Value,[bn $],9.210819124816693,9.382606987158248,9.55552578939303,8.804914772951049,10.034582181146112,10.684504007028124,11.397289847577538,12.157627137792147,12.968688135363706,13.833856725998137
88,"Agriculture, Food & Tobacco",Market Development,Tobacco Industry - Economic Value,[bn $],35.379911040030635,36.03976975672454,36.70397255533688,33.82078153535115,38.10095710348821,40.56868751433457,43.27511038720452,46.16208444907228,49.241654651292386,52.526669489377326
89,"Agriculture, Food & Tobacco",Energy Intensity,Average Energy Intensity Agriculture & Food Processing,[MJ/$GDP],3.4849999999999994,3.4849999999999994,3.4849999999999994,3.4849999999999994,3.4414375000000006,3.3984195312500005,3.355939287109375,3.3139900460205083,3.2725651704452523,3.2316581058146863
90,"Agriculture, Food & Tobacco",Energy Intensity,Tobacco Products Industries,[MJ/$GDP],0.4,0.4,0.4,0.4,0.395,0.39006250000000003,0.38518671875000005,0.38037188476562506,0.37561723620605475,0.3709220207534791
91,"Agriculture, Food & Tobacco",Carbon Intensity,Heat & Fuels Supply - Specific CO2 emissions per kWh,[g CO2/kWh],162.6943337596169,161.36291809011223,159.9713783316134,159.97137833161344,121.99589195316058,106.64216603712853,57.197005075960384,36.314532075423905,18.06259136127705,0.0
92,"Agriculture, Food & Tobacco",Carbon Intensity,Electricity Supply: Specific CO2 emissions per kWh,[gCO2/kWh],68.97359149525049,50.7975849231604,50.599505991889075,50.599505991889075,52.11600000595528,22.706205655194925,13.634146834406916,1.84242914818354,0.11588183765019824,0.0
93,Forestry & Wood,Market Development,Forestry Industry - Economic Value,[bn $],9.276945736493206,9.449966903832921,9.624127130346263,8.868127302927563,10.106622779298876,10.76121054505201,11.479113640847435,12.24490956921918,13.061793362234402,13.933173199301136
94,Forestry & Wood,Market Development,Wood - Industry - Economic Value,[bn $],11.678634073835028,12.302353477003393,12.52908238409968,11.544890883737272,13.09095630643542,13.938833983017302,14.868723053237911,15.860646988352475,16.918744265288673,18.04742944751537
95,Forestry & Wood,Market Development,Pulp & Paper Industry,[bn $],9.555246060410477,10.065561935730049,10.251067405172465,9.445819813966859,10.71078243253807,11.40450053155961,12.16531886174011,12.976892990470207,13.842608944327097,14.76607863887621
96,Forestry & Wood,Energy Intensity,Forestry,[MJ/$GDP],3.38,3.38,3.38,3.38,3.33775,3.2960281250000003,3.2548277734375004,3.214142426269532,3.173965645941163,3.1342910753668987
