,Sector,Data,Subsector,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050
28,Textile & Leather Industries,Carbon Intensity,Emission intensity (energy only),[kg/$GDP],0.22882431769135514,0.26754364957578863,0.25514919965516497,0.2592705772281986,0.16151440165102082,0.1078868267428333,0.06908035334512301,0.03426541097206706,0.015833159903084315,0.0
29,Textile & Leather Industries,Residential & Commercial Buildings and Construction,,,2017.0,2018.0,2019.0,2020.0,2025.0,2030.0,2035.0,2040.0,2045.0,2050.0
30,Textile & Leather Industries,Stock,Building Stock: Residential,[billion m2],1.6064,1.6064,1.6064,1.6064,1.6091605556405848,1.6185582316248532,1.7542210057653336,1.8765979865619788,1.8743758808030164,1.8702848259305664
31,Textile & Leather Industries,Stock,Building Stock: Commercial,[billion m2],1.05545982069,1.066121031,1.0767822413099999,1.0875500637231,1.1459515803807367,1.2311689036454838,1.3343618476128856,1.4525676178155258,1.5836418547430482,1.7258518789188737
32,Textile & Leather Industries,Energy Intensity,Residential Buildings: Energy Intensity,[kWh/m2],139.18458203325574,138.83748831247456,138.4912601620694,138.14589542351064,133.86604927011817,125.9075047946392,117.74523766817947,109.5829705417198,101.46558344113167,93.34819634054355
33,Textile & Leather Industries,Energy Intensity,Commercial Buildings: Energy Intensity,[kWh/m2],88.27788514393782,88.05774079195794,87.83814542838697,87.61909768417654,84.08357521959567,77.43018636809381,71.17376845385448,64.9173505396151,61.037632998860666,57.15791545810627
34,Textile & Leather Industries,Energy Intensity,Construction: Residential and Commercial Building - Energy Intensity,[MJ/$GDP],0.7,0.7,0.7,0.7,0.6690551209649999,0.6657098453601749,0.6623812961333739,0.659069389652707,0.6458880018596529,0.6426585618503546
35,Textile & Leather Industries,Carbon Intensity,Residential Buildings: Total Emission Intensity (Heating & Electricity),[kg CO2/kWh],0.7293178483712988,0.7217980694303091,0.6995442414208851,0.6931623288932506,0.43855238060039436,0.32691120755273545,0.21595449456199944,0.11229773883437641,0.0522807250309994,0.0
36,Textile & Leather Industries,Carbon Intensity,Residential Buildings: Emission Intensity - Heat per square metre,[kg CO2/m2],20.901905709896223,20.47917982046782,20.23775744089674,19.305586713047433,13.602950271521665,7.150401105247995,3.6352087393418655,1.4851399734771606,0.3384149642027105,0.0
37,Textile & Leather Industries,Carbon Intensity,Residential Buildings: Emission Intensity - Heat,[kg CO2/kWh],0.15017400206656564,0.14750468385294005,0.1461302136843401,0.13974781265750058,0.10161613303514547,0.056790904695559016,0.030873509717533797,0.013552652991020596,0.0033352684991857576,0.0
38,Textile & Leather Industries,Carbon Intensity,Residential Buildings: Emission Intensity - Electricity,[kg CO2/kWh],0.5791438463047331,0.5742933855773691,0.553414027736545,0.55341451623575,0.33693624756524887,0.2701203028571764,0.18508098484446564,0.09874508584335581,0.04894545653181364,0.0
39,Textile & Leather Industries,Carbon Intensity,Commercial Buildings: Total Emission Intensity (Heating & Electricity),[kg CO2/kWh],31.283507052243433,30.651679100407957,30.291186741131554,28.896758475771776,20.823136995268463,11.3066154535705,5.942020111229627,2.5176367560433537,0.6207364893154405,0.0
40,Textile & Leather Industries,Carbon Intensity,Commercial Buildings: Emission Intensity - Heat per square metre,[kg CO2/m2],30.933101047421445,30.307501504751098,29.95021624253476,28.570680246237607,20.57839954809931,11.162453926266387,5.85969075198287,2.479442915795932,0.6107306838178832,0.0
41,Textile & Leather Industries,Carbon Intensity,Commercial Buildings: Emission Intensity - Heat,[kg CO2/kWh],0.35040600482198647,0.3441775956568601,0.3409704985967935,0.32607822953416804,0.24473744716915313,0.14416152730411136,0.08232935924675679,0.03819384024742167,0.010005805497557273,0.0
42,Textile & Leather Industries,Carbon Intensity,Commercial Buildings: Emission Intensity - Electricity,[kg CO2/kWh],0.5791438463047331,0.5742933855773691,0.553414027736545,0.55341451623575,0.33693624756524887,0.2701203028571764,0.18508098484446564,0.09874508584335581,0.04894545653181364,0.0
43,Textile & Leather Industries,Total Materials / Steel,,,2017.0,2018.0,2019.0,2020.0,2025.0,2030.0,2035.0,2040.0,2045.0,2050.0
44,Textile & Leather Industries,Market Development,Regional: Minning iron ore - production volume in mega tonnes per year,[Mt/a],0.4,0.4,0.4,0.4,0.4121204,0.43529120324217024,0.4643303992575067,0.4953068614039668,0.5335861588046684,0.5748238335743773
45,Textile & Leather Industries,Market Development,Annual production volume- Iron & Steel Industry,[Mt/a],82.16,81.56,81.56,67.078762,69.111315567362,72.99698755743793,77.86677085289818,83.06142768270921,89.48074738238145,96.3961778106582
46,Textile & Leather Industries,Energy Intensity,Average Energy Intensity in  steel production ,[GJ/ton],10.770898948418123,10.723008534708386,10.876257858579546,10.876257858579546,10.676518393116652,10.283960757000772,11.395905204826605,10.522093398184307,10.6314869857253,10.51016558704769
47,Textile & Leather Industries,Energy Intensity,Energy Intensity - PRIMARY steel (FINAL ENERGY),[GJ/ton],13.922088170518812,13.922088170518812,13.922088170518812,13.922088170518812,13.95830023104541,13.95830023104541,13.09056007970804,11.467756505007209,10.787600565198606,10.300292404891756
48,Textile & Leather Industries,Energy Intensity,Energy Intensity - SECONDARY steel (FINAL ENERGY),[GJ/ton],4.3440054285714345,4.3440054285714345,4.3440054285714345,4.3440054285714345,6.107147508727812,6.107147508727812,9.819025572214922,9.742093901315782,10.512752714013203,10.737528201049953
49,Textile & Leather Industries,Energy Intensity,Primary Steel - process-related CO2 emissions,[t CO2/t steel],0.07500882699067099,0.07500882699067099,0.07500882699067099,0.0,0.07311709531431798,0.07311709531431798,0.053486001888411974,0.021157542733781835,0.010378886678238235,0.010300000000000002
50,Textile & Leather Industries,Energy Intensity,Secondary Steel - process-related CO2 emissions,[t CO2/t steel],0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.007149999999999995,0.007149999999999995,0.001149999999999996,0.0015499999999999978,0.0003499999999999985,0.0
51,Textile & Leather Industries,Carbon Intensity,Primary  Steel - Electricity CO2 emissions,[t CO2/t steel],0.3101658424863446,0.3075681333894614,0.29638600021720357,0.2963862618374701,0.18761670140457198,0.1285511807218296,0.06776108108357924,0.02536890663491115,0.0,0.0
52,Textile & Leather Industries,Carbon Intensity,Secondary  Steel - Electricity CO2 emissions,[t CO2/t steel],0.635001856606648,0.6296835724067444,0.6067904154159999,0.6067909510306041,0.42536627804518756,0.29145239668213463,0.2549236416762969,0.12550816947526167,0.0,0.0
53,Textile & Leather Industries,Carbon Intensity,Primary  Steel -Process Heat CO2 emissions,[t CO2/t steel],0.994964174435085,0.994964174435085,0.9949641744350852,0.9949641744350851,0.821585621207543,0.8215628113577824,0.5977686323571856,0.36021554250359894,0.16723481536637874,0.0
54,Textile & Leather Industries,Carbon Intensity,Secondary  Steel -Process Heat CO2 emissions,[t CO2/t steel],0.02462346,0.024623459999999996,0.02462346,0.02462346,0.019162061999999997,0.019162061999999997,0.007664381999999994,0.003531023999999997,0.0007973279999999969,0.0
55,Textile & Leather Industries,Carbon Intensity,Primary Steel - energy related CO2 emissions,[t CO2/t steel],1.3051300169214297,1.3025323078245463,1.2913501746522889,1.2913504362725552,1.009202322612115,0.950113992079612,0.6655297134407648,0.3855844491385101,0.16723481536637874,0.0
56,Textile & Leather Industries,Carbon Intensity,Secondary Steel - energy related CO2 emissions,[t CO2/t steel],0.659625316606648,0.6543070324067445,0.6314138754159999,0.6314144110306041,0.44452834004518754,0.3106144586821346,0.26258802367629686,0.12903919347526166,0.0007973279999999969,0.0
57,Textile & Leather Industries,Carbon Intensity,Primary Steel - total CO2 equivalent (incl. process emissions],[t CO2 equivalent/t steel],1.3801388439121007,1.3775411348152173,1.3663590016429599,1.2913504362725552,1.082319417926433,1.0232310873939299,0.7190157153291769,0.40674199187229193,0.177613702044617,0.010300000000000002
