,Sector,Subsector,Label,Description,Scope,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050,Remarks
0,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,OECM  GHG,Coal Scope 1: ,1,[Mt CO2 equiv./a],47.80532542112379,48.92614261850581,49.590188678382596,42.274302431748254,32.429961305855365,23.230074533934776,14.392412343803368,7.915345331438288,1.2487611505796425,0,
1,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,OECM  GHG,Coal Scope 2: Electricity - own sector use,2,[Mt CO2 equiv./a],5.6321224848,5.6100234792,5.662026527499999,5.4127570721,2.8571785857154492,2.046640477827163,1.2680154613097547,0.6973660858314037,0.11001966929468199,0,
2,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,OECM  GHG,Coal Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],301.5162031077176,310.74298769963104,319.51389044321775,278.1254700689843,224.91450506173334,161.7364828072985,103.1800069276018,60.296310380657616,5.745773337079525,0,
3,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,OECM  CO2,Coal Scope 1: ,1,[Mt CO2/a],4.1894909700000005,4.4230111800000005,3.8089898400000006,2.5455243899999997,2.4909240399692925,1.7842867760810108,1.1054717445456115,0.6079724790537582,1.2487611505796425,0,
4,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,OECM  CO2,Coal Scope 2: Electricity - own sector use,2,[Mt CO2/a],5.6321224848,5.6100234792,5.662026527499999,5.4127570721,2.8571785857154492,2.046640477827163,1.2680154613097547,0.6973660858314037,0.11001966929468199,0,
5,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,OECM  CO2,Coal Scope 3: Total CO2,3,[Mt CO2/a],285.6727940393346,295.1962400760902,304.1105229761126,263.1297875800311,210.15690224874984,148.18304220860654,89.16594655702735,45.59676713202016,0.8319446558184255,0,
6,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,Production Centric  GHG,Coal Scope 1: ,1,[Mt CO2 equiv./a],333.47811946045834,344.122382694596,353.7007116544952,305.4040900117794,242.5868635546052,171.41311674254132,103.55835890083073,53.51211246345845,2.080705806398068,0,
7,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,Production Centric  GHG,Coal Scope 2: Electricity - own sector use,2,[Mt CO2 equiv./a],5.6321224848,5.6100234792,5.662026527499999,5.4127570721,2.8571785857154492,2.046640477827163,1.2680154613097547,0.6973660858314037,0.11001966929468199,0,
8,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,Production Centric  GHG,Coal Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],0.0,0,0.0,0.0,0,0,0,0,0,0,
9,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,Production Centric  CO2,Coal Scope 1: ,1,[Mt CO2/a],305.7056940777176,315.16599887963105,323.3228802832177,280.67099445898435,227.40542910170262,163.52076958337952,104.2854786721474,60.90428285971137,5.841689861333808,0,
