,Sector,Subsector,Label,Description,Scope,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050,Remarks
32,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,Production Centric  GHG,Gas Scope 1: ,1,[Mt CO2 equiv./a],9807.04310579569,10157.537300194768,10361.201032015642,10045.900034007007,9873.367167400362,9084.904344019105,7592.5106209893565,6175.4867207562675,4416.486446897664,615.1908624850599,
33,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,Production Centric  GHG,Gas Scope 2: Electricity - own sector use,2,[Mt CO2 equiv./a],55.971402435200005,59.24258896640001,60.66441110159361,58.78381435744421,60.352496713495995,55.04036426543311,43.43408077124633,30.89951172566964,15.654065181817284,4.302936425365902,
34,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,Production Centric  GHG,Gas Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],0.0,0,0.0,0,0,0,0,0,0,0,
35,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,Production Centric  CO2,Gas Scope 1: ,1,[Mt CO2/a],8468.552602520896,8802.88585171724,9014.15511215846,8735.777229127456,8421.072267455509,7546.437187510431,5916.172150192531,4159.520240142174,2110.3850507535135,576.8103488817978,
36,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,Production Centric  CO2,Gas Scope 2: Electricity - own sector use,2,[Mt CO2/a],55.971402435200005,59.24258896640001,60.66441110159361,58.78381435744421,60.352496713495995,55.04036426543311,43.43408077124633,30.89951172566964,15.654065181817284,4.302936425365902,
37,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,Production Centric  CO2,Gas Scope 3: Total CO2 ,3,[Mt CO2/a],0.0,0,0.0,0,0,0,0,0,0,0,
38,"Total Energy, Gas, Oil & Coal Sector - ",Gas,Total,Gas - total CO2 emissions,Total,[Mt CO2/a],7150.522327193259,7461.855097922433,7640.939620272576,7405.138844578145,7630.4094700500855,6896.68163512075,5342.7567359935465,3643.6211372243542,1582.9929934688757,38.38051360326204,
39,Energy Industry,Energy Industry - ,OECM  GHG,Energy Industry - Scope 1: Total CO2 equivalent,1,[Mt CO2 equiv./a],4091.798957759679,4107.864521203754,4206.45313850243,4076.2628591594616,3502.5558931992027,2374.2363050776007,1557.7114556859901,853.5447367418526,503.65289591948476,286.38957265925205,
40,Energy Industry,Energy Industry - ,OECM  GHG,Energy Industry - Scope 2: Total CO2 equivalent,2,[Mt CO2 equiv./a],449.98829067699995,470.150745433,481.43436332339206,466.5098980603668,363.9088110151545,247.4334502524378,154.26546050403567,85.32499083463244,53.9170548767903,40.5535683818779,
41,Energy Industry,Energy Industry - ,OECM  GHG,Energy Industry - Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],33518.32016784906,34540.41095366827,35238.55384828984,34162.61377811027,29177.096524579763,20647.096301577832,13234.447011715663,7663.549812189378,4435.874825606766,547.2993911477942,
42,Energy Industry,Energy Industry - ,OECM  CO2,Energy Industry - Scope 1: Total CO2 (energy-only),1,[Mt CO2/a],1942.419680763462,1887.035910255707,1932.3246408916311,1872.4710908796587,1727.9318535970838,1289.4204021309,819.6713631312084,512.7972025649826,364.02474382425635,248.00905905599004,
43,Energy Industry,Energy Industry - ,OECM  CO2,Energy Industry - Scope 2: Total CO2 (energy-only),2,[Mt CO2/a],449.98829067699995,470.150745433,481.43436332339206,466.5098980603668,363.9088110151545,247.4334502524378,154.26546050403567,85.32499083463244,53.9170548767903,40.5535683818779,
44,Energy Industry,Energy Industry - ,OECM  CO2,Energy Industry - Scope 3: Total CO2 (energy-only),3,[Mt CO2/a],30761.961136745464,31850.12240701288,32614.335786082647,31604.46620035128,26618.948946820765,18294.032150096573,10959.444231066913,5375.456995458181,4398.836669463049,547.2993911477942,
45,Energy Industry,Energy Industry - ,Production Centric  GHG,Energy Industry - Scope 1: Total CO2 equivalent,1,[Mt CO2 equiv./a],36629.28978659454,37689.933769475436,38510.20863759068,37327.69501607042,31987.924728038088,22578.556014603753,14398.083914025532,8434.396225381539,4902.489565382533,833.6889638070463,
