,Sector,Subsector,Label,Description,Scope,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050,Remarks
22,"Total Energy, Gas, Oil & Coal Sector - ",Oil,Production Centric  CO2,Oil Scope 1: ,1,[Mt CO2/a],1370.847488621964,1435.862824713418,1445.8451068770648,1396.689172156639,1122.6941025442081,911.3215848592005,665.2771203525871,323.39583691442806,77.23602006520956,1.2068432702956289,
23,"Total Energy, Gas, Oil & Coal Sector - ",Oil ,Production Centric  CO2,Oil Scope 2: Electricity - own sector use,2,[Mt CO2/a],37.813499955000005,41.357520112500005,44.1009900075,42.60155634724501,36.50621478194463,32.71260193616815,27.288697991687663,19.813854696108663,13.923337964453678,18.301681869386076,
24,"Total Energy, Gas, Oil & Coal Sector - ",Oil ,Production Centric  CO2,Oil Scope 3: Total CO2,3,[Mt CO2/a],0.0,0,0.0,0.0,0,0,0,0,0,0,
25,"Total Energy, Gas, Oil & Coal Sector - ",Oil,Total,Oil - total CO2 emissions,Total,[Mt CO2/a],1535.0369087377446,1608.549584059492,1579.8792676048388,1526.166375351847,1233.6458036015692,1010.7435285613802,748.2144360919281,383.61519671844474,158.19788001528033,56.83032403235348,
26,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,OECM  GHG,Gas Scope 1: ,1,[Mt CO2 equiv./a],408.21658862149116,492.1947762388251,563.7422789498385,535.6489374609359,690.5382615292787,763.6215415564913,807.9464860248785,678.9801752045407,279.0373913810668,41.934479752466366,
27,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,OECM  GHG,Gas Scope 2: Electricity - own sector use,2,[Mt CO2 equiv./a],9.1538495048,8.413372822400001,8.7583103832,8.4605278301712,10.728215093633061,11.863638272276017,12.55227142233071,10.548648452549395,4.335130029251002,0.651494846393801,
28,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,OECM  GHG,Gas Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],836.7133673141493,1018.192944539674,1154.7716622785354,1094.4905954018227,1074.597190809872,1114.0572993724488,1146.924594038417,1011.3782996070127,527.8580012016838,47.92293013581885,
29,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,OECM  CO2,Gas Scope 1: ,1,[Mt CO2/a],10.011895376,10.6595574624,11.644862795999998,11.248937460935997,14.264006109097092,15.77364056508272,16.689232522698898,14.025258130700616,5.763896480567855,0.8662136606975355,
30,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,OECM  CO2,Gas Scope 2: Electricity - own sector use,2,[Mt CO2/a],9.1538495048,8.413372822400001,8.7583103832,8.4605278301712,10.728215093633061,11.863638272276017,12.55227142233071,10.548648452549395,4.335130029251002,0.651494846393801,
31,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,OECM  CO2,Gas Scope 3: Total CO2,3,[Mt CO2/a],799.3233288251449,975.7677039147226,1108.0339640445115,1049.6416415935105,1008.5856435358136,1026.5817823987368,1026.8762103141546,820.9471795027301,527.8580012016838,47.92293013581885,
32,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,Production Centric  GHG,Gas Scope 1: ,1,[Mt CO2 equiv./a],1244.9299559356405,1510.3877207784992,1718.5139412283738,1630.1395328627586,1765.1354523391506,1877.6788409289402,1954.8710800632953,1690.3584748115534,806.8953925827507,89.85740988828522,
33,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,Production Centric  GHG,Gas Scope 2: Electricity - own sector use,2,[Mt CO2 equiv./a],9.1538495048,8.413372822400001,8.7583103832,8.4605278301712,10.728215093633061,11.863638272276017,12.55227142233071,10.548648452549395,4.335130029251002,0.651494846393801,
34,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,Production Centric  GHG,Gas Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],0.0,0,0.0,0.0,0,0,0,0,0,0,
35,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,Production Centric  CO2,Gas Scope 1: ,1,[Mt CO2/a],809.3352242011449,986.4272613771226,1119.6788268405116,1060.8905790544466,1022.8496496449106,1042.3554229638196,1043.5654428368534,834.9724376334308,351.83460083346955,48.789143796516385,
36,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,Production Centric  CO2,Gas Scope 2: Electricity - own sector use,2,[Mt CO2/a],9.1538495048,8.413372822400001,8.7583103832,8.4605278301712,10.728215093633061,11.863638272276017,12.55227142233071,10.548648452549395,4.335130029251002,0.651494846393801,
37,"Total Energy, Gas, Oil & Coal Sector - ",Gas ,Production Centric  CO2,Gas Scope 3: Total CO2 ,3,[Mt CO2/a],0.0,0,0.0,0.0,0,0,0,0,0,0,
38,"Total Energy, Gas, Oil & Coal Sector - ",Gas,Total,Gas - total CO2 emissions,Total,[Mt CO2/a],833.3225888507877,1012.3994656050313,1163.3030579658125,1104.6129330532021,1418.620180736398,1567.5447656003134,1657.0338086245865,1383.364917511485,541.3261819368721,41.068266091768834,
39,Energy Industry,Energy Industry - ,OECM  GHG,Energy Industry - Scope 1: Total CO2 equivalent,1,[Mt CO2 equiv./a],2030.8577794948533,2139.2560048463647,2221.093522967303,2136.6504431139856,2043.6533501769916,1685.6078549868266,1477.721647443466,994.7752509176686,475.8631176130708,98.76480378481985,
40,Energy Industry,Energy Industry - ,OECM  GHG,Energy Industry - Scope 2: Total CO2 equivalent,2,[Mt CO2 equiv./a],196.76055067979001,203.76272731331298,227.32266400988402,219.593693433548,159.35626854755176,118.77274418175877,92.75103687590911,53.3582563338097,32.149028932171376,18.95317671577988,
41,Energy Industry,Energy Industry - ,OECM  GHG,Energy Industry - Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],9567.47888484321,10248.100723920357,10409.456612028327,10039.027523794854,9003.95678974656,6511.446348967648,4960.37555552957,2643.613891796331,1363.8012204051379,47.92293013581885,
42,Energy Industry,Energy Industry - ,OECM  CO2,Energy Industry - Scope 1: Total CO2 (energy-only),1,[Mt CO2/a],549.5349166845806,540.136356833574,542.301017460074,523.8629867986099,448.6610876839839,329.7993187657245,252.92323631819622,141.3948425422673,202.58962271257184,57.69653769305101,
43,Energy Industry,Energy Industry - ,OECM  CO2,Energy Industry - Scope 2: Total CO2 (energy-only),2,[Mt CO2/a],196.76055067979001,203.76272731331298,227.32266400988402,219.593693433548,159.35626854755176,118.77274418175877,92.75103687590911,53.3582563338097,32.149028932171376,18.95317671577988,
44,Energy Industry,Energy Industry - ,OECM  CO2,Energy Industry - Scope 3: Total CO2 (energy-only),3,[Mt CO2/a],9066.420108963515,9759.052428419242,9932.418796905793,9574.000189050901,8538.929455002608,6083.69966212347,4546.819086458716,2227.677878775766,1167.2217012013184,47.92293013581885,
45,Energy Industry,Energy Industry - ,Production Centric  GHG,Energy Industry - Scope 1: Total CO2 equivalent,1,[Mt CO2 equiv./a],11222.36970543655,12026.19657804668,12282.636148244706,11835.947918697904,10722.976647535597,7929.227040231703,6213.280706662013,3476.63254643158,1643.084818814389,146.6877339206387,
46,Energy Industry,Energy Industry - ,Production Centric  GHG,Energy Industry - Scope 2: Total CO2 equivalent,2,[Mt CO2 equiv./a],196.76055067979001,203.76272731331298,227.32266400988402,219.593693433548,159.35626854755176,118.77274418175877,92.75103687590911,53.3582563338097,32.149028932171376,18.95317671577988,
47,Energy Industry,Energy Industry - ,Production Centric  GHG,Energy Industry - Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],0.0,0,0.0,0.0,0,0,0,0,0,0,
