,Sector,Subsector,Label,Description,Scope,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050,Remarks
0,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,OECM  GHG,Coal Scope 1: ,1,[Mt CO2 equiv./a],3.820617421678164,3.8185800665133818,3.6010836616642097,3.507455486460941,3.738961262434866,3.3115719771822105,1.7726270352632092,0.2701665668196048,0.05979685933133849,0,
1,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,OECM  GHG,Coal Scope 2: Electricity - own sector use,2,[Mt CO2 equiv./a],2.8143149512250005,3.05467020315,2.584721749825,2.51751898432955,2.003674560922994,1.7746406185081587,0.9499343393165504,0.1447797500838041,0.03204458068850638,0,
2,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,OECM  GHG,Coal Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],84.75234038209716,69.20058509376241,63.96996668128444,62.076741234822954,20.354743086183177,16.730683978566578,9.541426170409926,0.4473486711379252,0.12249204114999632,0,
3,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,OECM  CO2,Coal Scope 1: ,1,[Mt CO2/a],0.9715919901000004,0.8637151986000002,0.7840180581000008,0.7636335885894016,0.814036391181921,0.7209863682003166,0.3859314963208469,0.05881992394021803,0.05979685933133849,0,
4,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,OECM  CO2,Coal Scope 2: Electricity - own sector use,2,[Mt CO2/a],2.8143149512250005,3.05467020315,2.584721749825,2.51751898432955,2.003674560922994,1.7746406185081587,0.9499343393165504,0.1447797500838041,0.03204458068850638,0,
5,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,OECM  CO2,Coal Scope 3: Total CO2,3,[Mt CO2/a],83.81993174481384,68.68974101739089,63.7338205696334,62.076741234822954,19.250695806471725,16.154704024782983,9.001180874452855,0.3868281348557413,0.0722202829735621,0,
6,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,Production Centric  GHG,Coal Scope 1: ,1,[Mt CO2 equiv./a],87.64054916649201,72.50832108390426,67.33490423129761,65.58419672128389,22.98965706890659,19.466276001965195,10.773807909716064,0.6569947016753461,0.13201714230490058,0,
7,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,Production Centric  GHG,Coal Scope 2: Electricity - own sector use,2,[Mt CO2 equiv./a],2.8143149512250005,3.05467020315,2.584721749825,2.51751898432955,2.003674560922994,1.7746406185081587,0.9499343393165504,0.1447797500838041,0.03204458068850638,0,
8,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,Production Centric  GHG,Coal Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],0.0,0,0.0,0,0,0,0,0,0,0,
9,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,Production Centric  CO2,Coal Scope 1: ,1,[Mt CO2/a],85.72393237219715,70.06430029236242,64.75398473938444,62.840374823412354,21.1687794773651,17.451670346766896,9.927357666730773,0.5061685950781433,0.13551084935834792,0,
10,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,Production Centric  CO2,Coal Scope 2: Electricity - own sector use,2,[Mt CO2/a],2.8143149512250005,3.05467020315,2.584721749825,2.51751898432955,2.003674560922994,1.7746406185081587,0.9499343393165504,0.1447797500838041,0.03204458068850638,0,
11,"Total Energy, Gas, Oil & Coal Sector - ",Coal ,Production Centric  CO2,Coal Scope 3: Total CO2 ,3,[Mt CO2/a],0.0,0,0.0,0,0,0,0,0,0,0,
12,"Total Energy, Gas, Oil & Coal Sector - ",Coal,Total,Coal - total CO2 emissions,Total,[Mt CO2/a],88.57295780377532,73.01916516027579,63.96996668128444,62.076741234822954,20.354743086183177,16.730683978566578,9.541426170409926,0.4473486711379252,0.12249204114999632,0,
13,"Total Energy, Gas, Oil & Coal Sector - ",Oil ,OECM  GHG,Oil Scope 1: ,1,[Mt CO2 equiv./a],30.11605094527296,30.6822607894688,34.06117248129432,33.17583255234521,26.51203954004255,23.690716930243227,11.7589466561727,7.162897608818432,4.991359587699879,4.76745364843985,
14,"Total Energy, Gas, Oil & Coal Sector - ",Oil ,OECM  GHG,Oil Scope 2: Electricity - own sector use,2,[Mt CO2 equiv./a],9.88415997,9.907380060000001,9.780479835,9.52618735929,7.612787500151712,6.8026601063185765,3.376517373695747,2.0567869664995233,1.4332416719812666,1.3689483031880434,
15,"Total Energy, Gas, Oil & Coal Sector - ",Oil ,OECM  GHG,Oil Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],248.63680399373882,252.92845086751254,251.92496455602347,244.05047278867463,196.3043545416645,171.09387950754675,65.10843020254579,25.4682213894923,3.880196048819867,0,
16,"Total Energy, Gas, Oil & Coal Sector - ",Oil ,OECM  CO2,Oil Scope 1: ,1,[Mt CO2/a],30.11605094527296,30.6822607894688,34.06117248129432,33.17583255234521,26.51203954004255,23.690716930243227,11.7589466561727,7.162897608818432,4.991359587699879,4.76745364843985,
17,"Total Energy, Gas, Oil & Coal Sector - ",Oil ,OECM  CO2,Oil Scope 2: Electricity - own sector use,2,[Mt CO2/a],9.88415997,9.907380060000001,9.780479835,9.52618735929,7.612787500151712,6.8026601063185765,3.376517373695747,2.0567869664995233,1.4332416719812666,1.3689483031880434,
18,"Total Energy, Gas, Oil & Coal Sector - ",Oil ,OECM  CO2,Oil Scope 3: Total CO2 ,3,[Mt CO2/a],244.53423200475797,250.19862895503573,250.56163653187912,244.05047278867463,189.98051599137415,164.47931063827704,60.71501244998104,21.65315011329384,3.880196048819867,0,
